date,Megawatts,4,5
2021-11-08 00:00:00,256858.0,-466.0,45429.0
2021-11-08 01:00:00,231693.0,-428.0,31254.0
2021-11-08 02:00:00,228770.0,-433.0,23445.0
2021-11-08 03:00:00,229121.0,-449.0,16663.0
2021-11-08 04:00:00,236476.0,-446.0,13331.0
2021-11-08 05:00:00,255118.0,-456.0,9852.0
2021-11-08 06:00:00,279273.0,6662.0,9863.0
2021-11-08 07:00:00,287477.0,62072.0,7463.0
2021-11-08 08:00:00,279525.0,111071.0,7082.0
2021-11-08 09:00:00,264829.0,129273.0,7996.0
2021-11-08 10:00:00,252560.0,131307.0,10249.0
2021-11-08 11:00:00,249538.0,129401.0,12440.0
2021-11-08 12:00:00,254215.0,132604.0,14540.0
2021-11-08 13:00:00,266462.0,131858.0,15435.0
2021-11-08 14:00:00,283627.0,120259.0,18444.0
2021-11-08 15:00:00,302771.0,65708.0,19836.0
2021-11-08 16:00:00,318460.0,9601.0,17879.0
2021-11-08 17:00:00,335961.0,775.0,19015.0
2021-11-08 18:00:00,331368.0,442.0,20406.0
2021-11-08 19:00:00,321593.0,-135.0,21847.0
2021-11-08 20:00:00,310767.0,-139.0,21060.0
2021-11-08 21:00:00,296226.0,-131.0,21418.0
2021-11-08 22:00:00,276600.0,-132.0,21182.0
2021-11-08 23:00:00,261179.0,-119.0,20496.0
