date,Megawatts
2020-04-17 00:00:00,253983.0
2020-04-17 01:00:00,225077.0
2020-04-17 02:00:00,218615.0
2020-04-17 03:00:00,217011.0
2020-04-17 04:00:00,220041.0
2020-04-17 05:00:00,229909.0
2020-04-17 06:00:00,241622.0
2020-04-17 07:00:00,248568.0
2020-04-17 08:00:00,252375.0
2020-04-17 09:00:00,250407.0
2020-04-17 10:00:00,246906.0
2020-04-17 11:00:00,239811.0
2020-04-17 12:00:00,234155.0
2020-04-17 13:00:00,229701.0
2020-04-17 14:00:00,228591.0
2020-04-17 15:00:00,232141.0
2020-04-17 16:00:00,241244.0
2020-04-17 17:00:00,256665.0
2020-04-17 18:00:00,269452.0
2020-04-17 19:00:00,282737.0
2020-04-17 20:00:00,286388.0
2020-04-17 21:00:00,274677.0
2020-04-17 22:00:00,260117.0
2020-04-17 23:00:00,243129.0
