date,Megawatts,4,5
2021-08-28 00:00:00,360764.0,-421.0,19204.0
2021-08-28 01:00:00,310410.0,-384.0,16708.0
2021-08-28 02:00:00,295629.0,-389.0,15781.0
2021-08-28 03:00:00,285745.0,-406.0,14444.0
2021-08-28 04:00:00,281322.0,-418.0,13131.0
2021-08-28 05:00:00,282526.0,-431.0,10784.0
2021-08-28 06:00:00,285542.0,3614.0,6501.0
2021-08-28 07:00:00,287199.0,47408.0,4928.0
2021-08-28 08:00:00,293218.0,105707.0,4491.0
2021-08-28 09:00:00,300145.0,131250.0,6559.0
2021-08-28 10:00:00,313052.0,140984.0,8467.0
2021-08-28 11:00:00,333615.0,143063.0,9154.0
2021-08-28 12:00:00,359512.0,140446.0,8635.0
2021-08-28 13:00:00,389692.0,139706.0,8570.0
2021-08-28 14:00:00,418373.0,141142.0,8690.0
2021-08-28 15:00:00,445293.0,135851.0,8728.0
2021-08-28 16:00:00,464533.0,123417.0,10372.0
2021-08-28 17:00:00,474085.0,89369.0,11940.0
2021-08-28 18:00:00,468489.0,29489.0,11940.0
2021-08-28 19:00:00,450661.0,531.0,11940.0
2021-08-28 20:00:00,431088.0,-535.0,11940.0
2021-08-28 21:00:00,406371.0,-486.0,11940.0
2021-08-28 22:00:00,373812.0,-481.0,11940.0
2021-08-28 23:00:00,317059.0,-441.0,10945.0
