date,Megawatts
2018-11-04 00:00:00,277266.0
2018-11-04 01:00:00,244245.0
2018-11-04 02:00:00,232422.0
2018-11-04 03:00:00,230062.0
2018-11-04 04:00:00,230559.0
2018-11-04 05:00:00,235754.0
2018-11-04 06:00:00,240967.0
2018-11-04 07:00:00,245555.0
2018-11-04 08:00:00,250360.0
2018-11-04 09:00:00,253368.0
2018-11-04 10:00:00,254092.0
2018-11-04 11:00:00,255871.0
2018-11-04 12:00:00,260493.0
2018-11-04 13:00:00,268751.0
2018-11-04 14:00:00,279887.0
2018-11-04 15:00:00,292796.0
2018-11-04 16:00:00,305742.0
2018-11-04 17:00:00,327845.0
2018-11-04 18:00:00,329656.0
2018-11-04 19:00:00,320219.0
2018-11-04 20:00:00,307471.0
2018-11-04 21:00:00,290795.0
2018-11-04 22:00:00,270722.0
2018-11-04 23:00:00,232641.0
