date,Megawatts,4,5
2021-12-21 00:00:00,299427.0,-481.0,11192.0
2021-12-21 01:00:00,264908.0,-445.0,10104.0
2021-12-21 02:00:00,258796.0,-455.0,11666.0
2021-12-21 03:00:00,257629.0,-475.0,14529.0
2021-12-21 04:00:00,263602.0,-480.0,15846.0
2021-12-21 05:00:00,278628.0,-490.0,17473.0
2021-12-21 06:00:00,303333.0,-426.0,18328.0
2021-12-21 07:00:00,321465.0,2956.0,17155.0
2021-12-21 08:00:00,326415.0,13098.0,14055.0
2021-12-21 09:00:00,320990.0,30507.0,12186.0
2021-12-21 10:00:00,312628.0,48633.0,13159.0
2021-12-21 11:00:00,304320.0,59663.0,12822.0
2021-12-21 12:00:00,300621.0,61231.0,12093.0
2021-12-21 13:00:00,300719.0,50222.0,11466.0
2021-12-21 14:00:00,301567.0,36818.0,12587.0
2021-12-21 15:00:00,312818.0,17783.0,10523.0
2021-12-21 16:00:00,330800.0,1922.0,8663.0
2021-12-21 17:00:00,354955.0,-489.0,10680.0
2021-12-21 18:00:00,355672.0,3.0,11577.0
2021-12-21 19:00:00,350978.0,-203.0,11066.0
2021-12-21 20:00:00,344223.0,-492.0,9593.0
2021-12-21 21:00:00,332999.0,-492.0,9516.0
2021-12-21 22:00:00,312733.0,-504.0,9983.0
2021-12-21 23:00:00,291665.0,-460.0,9041.0
