date,Megawatts,4,5
2021-12-28 00:00:00,292093.0,-546.0,49434.0
2021-12-28 01:00:00,258993.0,-504.0,49722.0
2021-12-28 02:00:00,252618.0,-508.0,50063.0
2021-12-28 03:00:00,252283.0,-523.0,45899.0
2021-12-28 04:00:00,258205.0,-528.0,48596.0
2021-12-28 05:00:00,271212.0,-527.0,46524.0
2021-12-28 06:00:00,292367.0,-368.0,51573.0
2021-12-28 07:00:00,305314.0,14685.0,51961.0
2021-12-28 08:00:00,306732.0,49478.0,51566.0
2021-12-28 09:00:00,302408.0,66436.0,50843.0
2021-12-28 10:00:00,297445.0,80127.0,50985.0
2021-12-28 11:00:00,295060.0,78351.0,52730.0
2021-12-28 12:00:00,293483.0,81947.0,46144.0
2021-12-28 13:00:00,296759.0,73625.0,50536.0
2021-12-28 14:00:00,303833.0,68808.0,51662.0
2021-12-28 15:00:00,313766.0,44415.0,45414.0
2021-12-28 16:00:00,330209.0,6022.0,37819.0
2021-12-28 17:00:00,354530.0,-537.0,35332.0
2021-12-28 18:00:00,355504.0,-499.0,35878.0
2021-12-28 19:00:00,348226.0,-492.0,37108.0
2021-12-28 20:00:00,339846.0,-492.0,37752.0
2021-12-28 21:00:00,327408.0,-492.0,42070.0
2021-12-28 22:00:00,307766.0,-493.0,40219.0
2021-12-28 23:00:00,287564.0,-451.0,33682.0
