date,Megawatts,4,5
2022-01-23 00:00:00,268484.0,-532.0,16236.0
2022-01-23 01:00:00,239663.0,-504.0,14440.0
2022-01-23 02:00:00,234615.0,-504.0,13457.0
2022-01-23 03:00:00,232484.0,-532.0,11513.0
2022-01-23 04:00:00,233602.0,-540.0,11100.0
2022-01-23 05:00:00,238505.0,-549.0,12021.0
2022-01-23 06:00:00,247865.0,-297.0,13355.0
2022-01-23 07:00:00,251475.0,25201.0,12952.0
2022-01-23 08:00:00,243840.0,93292.0,11220.0
2022-01-23 09:00:00,229132.0,125668.0,11434.0
2022-01-23 10:00:00,217200.0,127916.0,10248.0
2022-01-23 11:00:00,208671.0,125174.0,7768.0
2022-01-23 12:00:00,204507.0,126975.0,5612.0
2022-01-23 13:00:00,206666.0,129566.0,4134.0
2022-01-23 14:00:00,217762.0,127354.0,2993.0
2022-01-23 15:00:00,238253.0,96925.0,1939.0
2022-01-23 16:00:00,265994.0,29376.0,1994.0
2022-01-23 17:00:00,296354.0,-113.0,3704.0
2022-01-23 18:00:00,303968.0,690.0,10359.0
2022-01-23 19:00:00,300688.0,75.0,14102.0
2022-01-23 20:00:00,293530.0,50.0,14218.0
2022-01-23 21:00:00,284175.0,48.0,17169.0
2022-01-23 22:00:00,267630.0,-226.0,20373.0
2022-01-23 23:00:00,231246.0,-448.0,19963.0
