date,Megawatts,4,5
2021-10-23 00:00:00,280927.0,-542.0,44909.0
2021-10-23 01:00:00,249188.0,-489.0,43074.0
2021-10-23 02:00:00,242087.0,-414.0,47393.0
2021-10-23 03:00:00,237631.0,-397.0,49505.0
2021-10-23 04:00:00,237325.0,-396.0,51279.0
2021-10-23 05:00:00,240916.0,-397.0,51512.0
2021-10-23 06:00:00,251286.0,-336.0,53135.0
2021-10-23 07:00:00,258643.0,11640.0,49204.0
2021-10-23 08:00:00,262228.0,64924.0,46004.0
2021-10-23 09:00:00,259336.0,96584.0,44220.0
2021-10-23 10:00:00,255527.0,114247.0,45136.0
2021-10-23 11:00:00,247080.0,108786.0,49089.0
2021-10-23 12:00:00,242271.0,106984.0,55613.0
2021-10-23 13:00:00,239954.0,108699.0,48201.0
2021-10-23 14:00:00,246009.0,116282.0,48902.0
2021-10-23 15:00:00,257453.0,96390.0,51876.0
2021-10-23 16:00:00,272112.0,60773.0,49996.0
2021-10-23 17:00:00,286198.0,11494.0,44689.0
2021-10-23 18:00:00,301971.0,-569.0,39086.0
2021-10-23 19:00:00,301328.0,-679.0,38048.0
2021-10-23 20:00:00,292719.0,-543.0,47042.0
2021-10-23 21:00:00,286688.0,-483.0,53847.0
2021-10-23 22:00:00,273149.0,-478.0,51782.0
2021-10-23 23:00:00,258962.0,-438.0,42078.0
