date,Megawatts,4,5
2021-10-14 00:00:00,281933.0,-510.0,22335.0
2021-10-14 01:00:00,250941.0,-475.0,18124.0
2021-10-14 02:00:00,245450.0,-481.0,17885.0
2021-10-14 03:00:00,242849.0,-492.0,17061.0
2021-10-14 04:00:00,245822.0,-498.0,17475.0
2021-10-14 05:00:00,260714.0,-498.0,22211.0
2021-10-14 06:00:00,287623.0,-281.0,24035.0
2021-10-14 07:00:00,301410.0,22664.0,23612.0
2021-10-14 08:00:00,291445.0,91512.0,21842.0
2021-10-14 09:00:00,277633.0,131283.0,16828.0
2021-10-14 10:00:00,266895.0,141746.0,15856.0
2021-10-14 11:00:00,261770.0,140716.0,18414.0
2021-10-14 12:00:00,258416.0,137994.0,20709.0
2021-10-14 13:00:00,260781.0,138932.0,21276.0
2021-10-14 14:00:00,269564.0,140223.0,20912.0
2021-10-14 15:00:00,281941.0,131825.0,19326.0
2021-10-14 16:00:00,297400.0,101436.0,16480.0
2021-10-14 17:00:00,315651.0,36537.0,13583.0
2021-10-14 18:00:00,330553.0,963.0,11674.0
2021-10-14 19:00:00,332774.0,-855.0,10389.0
2021-10-14 20:00:00,322769.0,-756.0,9233.0
2021-10-14 21:00:00,309399.0,-576.0,9575.0
2021-10-14 22:00:00,290646.0,-497.0,7673.0
2021-10-14 23:00:00,271889.0,-451.0,9008.0
