date,Megawatts,4,5
2021-11-20 00:00:00,273327.0,-533.0,44277.0
2021-11-20 01:00:00,242980.0,-495.0,39713.0
2021-11-20 02:00:00,237218.0,-503.0,37605.0
2021-11-20 03:00:00,234564.0,-504.0,35283.0
2021-11-20 04:00:00,235595.0,-506.0,32248.0
2021-11-20 05:00:00,242548.0,-520.0,27788.0
2021-11-20 06:00:00,252588.0,2236.0,23199.0
2021-11-20 07:00:00,256953.0,35521.0,18469.0
2021-11-20 08:00:00,256480.0,83227.0,15303.0
2021-11-20 09:00:00,247576.0,98668.0,12525.0
2021-11-20 10:00:00,238045.0,105117.0,13398.0
2021-11-20 11:00:00,231752.0,108028.0,13866.0
2021-11-20 12:00:00,228911.0,110657.0,12944.0
2021-11-20 13:00:00,235671.0,109060.0,13032.0
2021-11-20 14:00:00,247022.0,96475.0,10893.0
2021-11-20 15:00:00,263751.0,53889.0,8473.0
2021-11-20 16:00:00,285385.0,5952.0,5922.0
2021-11-20 17:00:00,305276.0,28.0,5888.0
2021-11-20 18:00:00,303114.0,262.0,6980.0
2021-11-20 19:00:00,296922.0,367.0,8494.0
2021-11-20 20:00:00,290062.0,-98.0,10496.0
2021-11-20 21:00:00,281690.0,-508.0,13298.0
2021-11-20 22:00:00,268395.0,-502.0,18253.0
2021-11-20 23:00:00,254176.0,-443.0,21279.0
