date,Megawatts,4,5
2021-10-06 00:00:00,306272.0,-658.0,39416.0
2021-10-06 01:00:00,270745.0,-606.0,36393.0
2021-10-06 02:00:00,261967.0,-602.0,34820.0
2021-10-06 03:00:00,258538.0,-565.0,34520.0
2021-10-06 04:00:00,261984.0,-492.0,33355.0
2021-10-06 05:00:00,272692.0,-500.0,31185.0
2021-10-06 06:00:00,293887.0,-176.0,27553.0
2021-10-06 07:00:00,306602.0,23141.0,24257.0
2021-10-06 08:00:00,310290.0,77397.0,20792.0
2021-10-06 09:00:00,308961.0,111263.0,19060.0
2021-10-06 10:00:00,306097.0,123152.0,17457.0
2021-10-06 11:00:00,304854.0,130098.0,16197.0
2021-10-06 12:00:00,300347.0,124642.0,16114.0
2021-10-06 13:00:00,302117.0,123299.0,18825.0
2021-10-06 14:00:00,312455.0,127054.0,19697.0
2021-10-06 15:00:00,322948.0,110870.0,18781.0
2021-10-06 16:00:00,333071.0,73240.0,26755.0
2021-10-06 17:00:00,343197.0,25852.0,26159.0
2021-10-06 18:00:00,350941.0,440.0,27563.0
2021-10-06 19:00:00,353942.0,-558.0,28058.0
2021-10-06 20:00:00,341696.0,-570.0,30455.0
2021-10-06 21:00:00,329583.0,-682.0,28225.0
2021-10-06 22:00:00,311269.0,-673.0,24016.0
2021-10-06 23:00:00,288212.0,-616.0,20256.0
