date,Megawatts
2018-05-06 00:00:00,288263.0
2018-05-06 01:00:00,251797.0
2018-05-06 02:00:00,243185.0
2018-05-06 03:00:00,237111.0
2018-05-06 04:00:00,235367.0
2018-05-06 05:00:00,237733.0
2018-05-06 06:00:00,236143.0
2018-05-06 07:00:00,238023.0
2018-05-06 08:00:00,241492.0
2018-05-06 09:00:00,241526.0
2018-05-06 10:00:00,242645.0
2018-05-06 11:00:00,245323.0
2018-05-06 12:00:00,250768.0
2018-05-06 13:00:00,259450.0
2018-05-06 14:00:00,271447.0
2018-05-06 15:00:00,284746.0
2018-05-06 16:00:00,299373.0
2018-05-06 17:00:00,312421.0
2018-05-06 18:00:00,317376.0
2018-05-06 19:00:00,322093.0
2018-05-06 20:00:00,331640.0
2018-05-06 21:00:00,319065.0
2018-05-06 22:00:00,294451.0
2018-05-06 23:00:00,270410.0
