date,Megawatts,4,5
2021-08-23 00:00:00,301051.0,-559.0,30823.0
2021-08-23 01:00:00,264563.0,-512.0,26883.0
2021-08-23 02:00:00,256731.0,-525.0,25559.0
2021-08-23 03:00:00,253643.0,-529.0,25468.0
2021-08-23 04:00:00,258295.0,-541.0,25716.0
2021-08-23 05:00:00,272293.0,-551.0,25825.0
2021-08-23 06:00:00,292110.0,4424.0,24329.0
2021-08-23 07:00:00,305178.0,48744.0,21566.0
2021-08-23 08:00:00,311455.0,106100.0,18049.0
2021-08-23 09:00:00,312381.0,132193.0,14892.0
2021-08-23 10:00:00,310097.0,143024.0,13735.0
2021-08-23 11:00:00,308608.0,145795.0,14804.0
2021-08-23 12:00:00,314248.0,149633.0,17642.0
2021-08-23 13:00:00,326884.0,149942.0,20134.0
2021-08-23 14:00:00,344038.0,146121.0,20280.0
2021-08-23 15:00:00,363117.0,142518.0,20280.0
2021-08-23 16:00:00,380681.0,130906.0,20280.0
2021-08-23 17:00:00,394102.0,97415.0,20280.0
2021-08-23 18:00:00,396789.0,34368.0,20280.0
2021-08-23 19:00:00,393403.0,1771.0,20280.0
2021-08-23 20:00:00,387987.0,-3.0,20280.0
2021-08-23 21:00:00,369703.0,25.0,20280.0
2021-08-23 22:00:00,339853.0,-435.0,20280.0
2021-08-23 23:00:00,313188.0,-396.0,18590.0
