date,Megawatts,4,5
2021-12-16 00:00:00,310510.0,-533.0,36230.0
2021-12-16 01:00:00,275784.0,-492.0,30930.0
2021-12-16 02:00:00,269616.0,-493.0,23166.0
2021-12-16 03:00:00,268125.0,-516.0,27607.0
2021-12-16 04:00:00,274438.0,-517.0,25575.0
2021-12-16 05:00:00,291494.0,-526.0,20894.0
2021-12-16 06:00:00,318631.0,26.0,19228.0
2021-12-16 07:00:00,333123.0,21787.0,15750.0
2021-12-16 08:00:00,327131.0,65853.0,17446.0
2021-12-16 09:00:00,316699.0,83956.0,18724.0
2021-12-16 10:00:00,303709.0,92765.0,16091.0
2021-12-16 11:00:00,294569.0,95483.0,21866.0
2021-12-16 12:00:00,291003.0,91255.0,24256.0
2021-12-16 13:00:00,296113.0,88451.0,24901.0
2021-12-16 14:00:00,303968.0,76196.0,27832.0
2021-12-16 15:00:00,317496.0,39904.0,27832.0
2021-12-16 16:00:00,340332.0,5222.0,26362.0
2021-12-16 17:00:00,363047.0,-493.0,23107.0
2021-12-16 18:00:00,362689.0,-458.0,24461.0
2021-12-16 19:00:00,356475.0,-480.0,28479.0
2021-12-16 20:00:00,348682.0,-534.0,33244.0
2021-12-16 21:00:00,337283.0,-534.0,26223.0
2021-12-16 22:00:00,315391.0,-534.0,21719.0
2021-12-16 23:00:00,293419.0,-494.0,18058.0
