date,Megawatts,4,5
2022-01-24 00:00:00,263768.0,-531.0,22383.0
2022-01-24 01:00:00,237574.0,-499.0,21963.0
2022-01-24 02:00:00,234936.0,-505.0,23618.0
2022-01-24 03:00:00,237360.0,-533.0,22271.0
2022-01-24 04:00:00,247082.0,-558.0,20005.0
2022-01-24 05:00:00,266856.0,-557.0,16879.0
2022-01-24 06:00:00,296795.0,-160.0,12224.0
2022-01-24 07:00:00,312562.0,27505.0,9712.0
2022-01-24 08:00:00,302672.0,99693.0,7842.0
2022-01-24 09:00:00,283330.0,128614.0,7713.0
2022-01-24 10:00:00,265319.0,130204.0,9452.0
2022-01-24 11:00:00,251941.0,126599.0,9351.0
2022-01-24 12:00:00,247908.0,126011.0,9472.0
2022-01-24 13:00:00,249782.0,129015.0,9424.0
2022-01-24 14:00:00,256588.0,129199.0,11060.0
2022-01-24 15:00:00,271947.0,103033.0,13465.0
2022-01-24 16:00:00,295386.0,31729.0,18691.0
2022-01-24 17:00:00,322420.0,1293.0,24877.0
2022-01-24 18:00:00,329773.0,885.0,32516.0
2022-01-24 19:00:00,323084.0,912.0,31888.0
2022-01-24 20:00:00,313471.0,125.0,25024.0
2022-01-24 21:00:00,301011.0,-210.0,26486.0
2022-01-24 22:00:00,282660.0,-488.0,24059.0
2022-01-24 23:00:00,244160.0,-440.0,23972.0
