date,Megawatts
2019-12-18 00:00:00,293708.0
2019-12-18 01:00:00,260062.0
2019-12-18 02:00:00,254673.0
2019-12-18 03:00:00,254608.0
2019-12-18 04:00:00,262739.0
2019-12-18 05:00:00,283453.0
2019-12-18 06:00:00,314985.0
2019-12-18 07:00:00,330712.0
2019-12-18 08:00:00,330847.0
2019-12-18 09:00:00,325590.0
2019-12-18 10:00:00,318104.0
2019-12-18 11:00:00,308193.0
2019-12-18 12:00:00,301316.0
2019-12-18 13:00:00,299266.0
2019-12-18 14:00:00,303885.0
2019-12-18 15:00:00,311255.0
2019-12-18 16:00:00,331215.0
2019-12-18 17:00:00,359477.0
2019-12-18 18:00:00,362335.0
2019-12-18 19:00:00,357733.0
2019-12-18 20:00:00,349664.0
2019-12-18 21:00:00,336279.0
2019-12-18 22:00:00,312182.0
2019-12-18 23:00:00,287989.0
