date,Megawatts,4,5
2021-09-11 00:00:00,361389.0,-512.0,42860.0
2021-09-11 01:00:00,311642.0,-472.0,36102.0
2021-09-11 02:00:00,299471.0,-478.0,33321.0
2021-09-11 03:00:00,290268.0,-483.0,30009.0
2021-09-11 04:00:00,285807.0,-488.0,23941.0
2021-09-11 05:00:00,288238.0,-498.0,19657.0
2021-09-11 06:00:00,292588.0,1103.0,16532.0
2021-09-11 07:00:00,294345.0,42028.0,11409.0
2021-09-11 08:00:00,300912.0,107111.0,7942.0
2021-09-11 09:00:00,307270.0,133355.0,10030.0
2021-09-11 10:00:00,319374.0,142224.0,9244.0
2021-09-11 11:00:00,335199.0,143678.0,9255.0
2021-09-11 12:00:00,358012.0,140760.0,11187.0
2021-09-11 13:00:00,382630.0,141455.0,13972.0
2021-09-11 14:00:00,407325.0,141770.0,15181.0
2021-09-11 15:00:00,428849.0,138088.0,17982.0
2021-09-11 16:00:00,445727.0,125084.0,22045.0
2021-09-11 17:00:00,457057.0,83564.0,24995.0
2021-09-11 18:00:00,453504.0,18610.0,27196.0
2021-09-11 19:00:00,438526.0,110.0,29130.0
2021-09-11 20:00:00,418876.0,-539.0,29729.0
2021-09-11 21:00:00,395212.0,-492.0,28956.0
2021-09-11 22:00:00,364970.0,-522.0,27454.0
2021-09-11 23:00:00,311190.0,-472.0,24373.0
