date,Megawatts,4,5
2022-01-26 00:00:00,284587.0,-534.0,19165.0
2022-01-26 01:00:00,255329.0,-492.0,13637.0
2022-01-26 02:00:00,250872.0,-500.0,11341.0
2022-01-26 03:00:00,250843.0,-499.0,8655.0
2022-01-26 04:00:00,258384.0,-510.0,6999.0
2022-01-26 05:00:00,275859.0,-382.0,6436.0
2022-01-26 06:00:00,303782.0,867.0,6338.0
2022-01-26 07:00:00,318048.0,27766.0,4713.0
2022-01-26 08:00:00,306484.0,97410.0,5505.0
2022-01-26 09:00:00,286532.0,130481.0,6268.0
2022-01-26 10:00:00,267413.0,132595.0,8246.0
2022-01-26 11:00:00,254347.0,131438.0,11477.0
2022-01-26 12:00:00,248356.0,130657.0,13535.0
2022-01-26 13:00:00,252758.0,133681.0,14210.0
2022-01-26 14:00:00,261701.0,132921.0,13991.0
2022-01-26 15:00:00,276338.0,101998.0,12873.0
2022-01-26 16:00:00,299067.0,34111.0,12021.0
2022-01-26 17:00:00,324770.0,1508.0,13032.0
2022-01-26 18:00:00,333253.0,127.0,14531.0
2022-01-26 19:00:00,327119.0,348.0,13907.0
2022-01-26 20:00:00,319337.0,991.0,15098.0
2022-01-26 21:00:00,308252.0,962.0,15468.0
2022-01-26 22:00:00,289217.0,-285.0,12859.0
2022-01-26 23:00:00,249776.0,-474.0,11304.0
