date,Megawatts,4,5
2022-01-31 00:00:00,269843.0,-522.0,22929.0
2022-01-31 01:00:00,243938.0,-480.0,22337.0
2022-01-31 02:00:00,241491.0,-481.0,23976.0
2022-01-31 03:00:00,242786.0,-492.0,23654.0
2022-01-31 04:00:00,251366.0,-497.0,25514.0
2022-01-31 05:00:00,270642.0,-4.0,30227.0
2022-01-31 06:00:00,301898.0,1232.0,28838.0
2022-01-31 07:00:00,318587.0,26051.0,25875.0
2022-01-31 08:00:00,315926.0,64629.0,23718.0
2022-01-31 09:00:00,305037.0,79320.0,18668.0
2022-01-31 10:00:00,294457.0,87409.0,17872.0
2022-01-31 11:00:00,286555.0,81219.0,18114.0
2022-01-31 12:00:00,283428.0,69494.0,20371.0
2022-01-31 13:00:00,285682.0,66236.0,21712.0
2022-01-31 14:00:00,288595.0,49009.0,22237.0
2022-01-31 15:00:00,295871.0,30309.0,23358.0
2022-01-31 16:00:00,307200.0,9898.0,32133.0
2022-01-31 17:00:00,332274.0,275.0,38583.0
2022-01-31 18:00:00,338864.0,50.0,42253.0
2022-01-31 19:00:00,332643.0,62.0,44647.0
2022-01-31 20:00:00,323996.0,1102.0,39589.0
2022-01-31 21:00:00,310921.0,139.0,42962.0
2022-01-31 22:00:00,291428.0,-191.0,42872.0
2022-01-31 23:00:00,251420.0,-231.0,36582.0
