date,Megawatts,4,5
2021-08-31 00:00:00,349458.0,-468.0,44920.0
2021-08-31 01:00:00,305450.0,-432.0,39952.0
2021-08-31 02:00:00,289369.0,-432.0,43789.0
2021-08-31 03:00:00,282822.0,-444.0,39010.0
2021-08-31 04:00:00,284844.0,-449.0,36373.0
2021-08-31 05:00:00,296566.0,-462.0,32965.0
2021-08-31 06:00:00,317434.0,767.0,33136.0
2021-08-31 07:00:00,330699.0,25612.0,30796.0
2021-08-31 08:00:00,337890.0,69505.0,26531.0
2021-08-31 09:00:00,341420.0,96588.0,23042.0
2021-08-31 10:00:00,345084.0,107500.0,23329.0
2021-08-31 11:00:00,347028.0,110965.0,22376.0
2021-08-31 12:00:00,351197.0,115416.0,21705.0
2021-08-31 13:00:00,362734.0,104279.0,25068.0
2021-08-31 14:00:00,376764.0,83161.0,28652.0
2021-08-31 15:00:00,392760.0,68002.0,31302.0
2021-08-31 16:00:00,404082.0,56172.0,35742.0
2021-08-31 17:00:00,414063.0,48881.0,38558.0
2021-08-31 18:00:00,414439.0,19467.0,42410.0
2021-08-31 19:00:00,408339.0,135.0,42348.0
2021-08-31 20:00:00,397271.0,-436.0,42348.0
2021-08-31 21:00:00,376696.0,-414.0,42348.0
2021-08-31 22:00:00,346784.0,-408.0,42348.0
2021-08-31 23:00:00,293220.0,-374.0,38819.0
