date,Megawatts,4,5
2021-11-06 00:00:00,274381.0,-481.0,15978.0
2021-11-06 01:00:00,243025.0,-441.0,15545.0
2021-11-06 02:00:00,237023.0,-436.0,16327.0
2021-11-06 03:00:00,233472.0,-462.0,22473.0
2021-11-06 04:00:00,232768.0,-469.0,25333.0
2021-11-06 05:00:00,237741.0,-471.0,26273.0
2021-11-06 06:00:00,248773.0,-475.0,23222.0
2021-11-06 07:00:00,259115.0,8061.0,18561.0
2021-11-06 08:00:00,263112.0,65443.0,14409.0
2021-11-06 09:00:00,260194.0,116439.0,12546.0
2021-11-06 10:00:00,251612.0,132866.0,12990.0
2021-11-06 11:00:00,240844.0,134214.0,14251.0
2021-11-06 12:00:00,234763.0,133259.0,18766.0
2021-11-06 13:00:00,233219.0,133735.0,25180.0
2021-11-06 14:00:00,236738.0,132713.0,26755.0
2021-11-06 15:00:00,248169.0,122003.0,36609.0
2021-11-06 16:00:00,265716.0,74761.0,39043.0
2021-11-06 17:00:00,285082.0,12212.0,34267.0
2021-11-06 18:00:00,302450.0,306.0,30361.0
2021-11-06 19:00:00,298451.0,-352.0,33479.0
2021-11-06 20:00:00,290396.0,-467.0,30284.0
2021-11-06 21:00:00,281487.0,-450.0,31951.0
2021-11-06 22:00:00,268504.0,-444.0,34060.0
2021-11-06 23:00:00,254994.0,-413.0,33010.0
