date,Megawatts,4,5
2021-12-22 00:00:00,300007.0,-543.0,10344.0
2021-12-22 01:00:00,265725.0,-504.0,9043.0
2021-12-22 02:00:00,258955.0,-504.0,11116.0
2021-12-22 03:00:00,256769.0,-527.0,12893.0
2021-12-22 04:00:00,263027.0,-541.0,14488.0
2021-12-22 05:00:00,279240.0,-540.0,15232.0
2021-12-22 06:00:00,301784.0,-366.0,14777.0
2021-12-22 07:00:00,315533.0,13743.0,14571.0
2021-12-22 08:00:00,316618.0,47729.0,12350.0
2021-12-22 09:00:00,311337.0,59853.0,11664.0
2021-12-22 10:00:00,304978.0,73092.0,11464.0
2021-12-22 11:00:00,302812.0,73412.0,11435.0
2021-12-22 12:00:00,306012.0,68008.0,11830.0
2021-12-22 13:00:00,309975.0,53064.0,13019.0
2021-12-22 14:00:00,315794.0,38811.0,13118.0
2021-12-22 15:00:00,320811.0,18025.0,13413.0
2021-12-22 16:00:00,332319.0,1457.0,13869.0
2021-12-22 17:00:00,350886.0,-135.0,12288.0
2021-12-22 18:00:00,348792.0,-238.0,14151.0
2021-12-22 19:00:00,342127.0,-236.0,15836.0
2021-12-22 20:00:00,333484.0,-255.0,18515.0
2021-12-22 21:00:00,321254.0,-301.0,17377.0
2021-12-22 22:00:00,300876.0,-474.0,17585.0
2021-12-22 23:00:00,280173.0,-458.0,15948.0
