date,Megawatts,4,5
2021-10-17 00:00:00,273657.0,-543.0,10584.0
2021-10-17 01:00:00,242480.0,-504.0,8811.0
2021-10-17 02:00:00,235002.0,-505.0,8172.0
2021-10-17 03:00:00,230976.0,-516.0,7962.0
2021-10-17 04:00:00,230044.0,-516.0,8222.0
2021-10-17 05:00:00,232739.0,-523.0,8524.0
2021-10-17 06:00:00,238375.0,-443.0,8532.0
2021-10-17 07:00:00,239275.0,16824.0,8539.0
2021-10-17 08:00:00,238848.0,61586.0,7873.0
2021-10-17 09:00:00,232112.0,94155.0,11910.0
2021-10-17 10:00:00,224902.0,115326.0,14381.0
2021-10-17 11:00:00,221397.0,124174.0,16747.0
2021-10-17 12:00:00,220573.0,120028.0,25553.0
2021-10-17 13:00:00,221703.0,121647.0,33153.0
2021-10-17 14:00:00,228740.0,121951.0,40292.0
2021-10-17 15:00:00,248330.0,119597.0,48203.0
2021-10-17 16:00:00,268100.0,96967.0,48347.0
2021-10-17 17:00:00,289142.0,30233.0,47013.0
2021-10-17 18:00:00,306062.0,880.0,45199.0
2021-10-17 19:00:00,307304.0,-387.0,41043.0
2021-10-17 20:00:00,297590.0,-522.0,42273.0
2021-10-17 21:00:00,286956.0,-505.0,41905.0
2021-10-17 22:00:00,270637.0,-494.0,41768.0
2021-10-17 23:00:00,255613.0,-462.0,38181.0
