date,Megawatts
2020-11-15 00:00:00,263216.0
2020-11-15 01:00:00,234754.0
2020-11-15 02:00:00,229972.0
2020-11-15 03:00:00,227510.0
2020-11-15 04:00:00,228532.0
2020-11-15 05:00:00,233626.0
2020-11-15 06:00:00,239885.0
2020-11-15 07:00:00,238770.0
2020-11-15 08:00:00,232354.0
2020-11-15 09:00:00,225060.0
2020-11-15 10:00:00,219659.0
2020-11-15 11:00:00,216352.0
2020-11-15 12:00:00,218523.0
2020-11-15 13:00:00,226032.0
2020-11-15 14:00:00,239230.0
2020-11-15 15:00:00,257389.0
2020-11-15 16:00:00,278524.0
2020-11-15 17:00:00,304269.0
2020-11-15 18:00:00,303585.0
2020-11-15 19:00:00,296270.0
2020-11-15 20:00:00,286952.0
2020-11-15 21:00:00,275457.0
2020-11-15 22:00:00,259320.0
2020-11-15 23:00:00,223808.0
