date,Megawatts,4,5
2021-12-14 00:00:00,294331.0,-539.0,40575.0
2021-12-14 01:00:00,261826.0,-502.0,38384.0
2021-12-14 02:00:00,255887.0,-513.0,39937.0
2021-12-14 03:00:00,254116.0,-514.0,38408.0
2021-12-14 04:00:00,259099.0,-521.0,41428.0
2021-12-14 05:00:00,275411.0,-527.0,33956.0
2021-12-14 06:00:00,303213.0,-370.0,32888.0
2021-12-14 07:00:00,324723.0,11794.0,30162.0
2021-12-14 08:00:00,332589.0,38466.0,30772.0
2021-12-14 09:00:00,333088.0,47513.0,38230.0
2021-12-14 10:00:00,330618.0,45316.0,39306.0
2021-12-14 11:00:00,324666.0,47504.0,48623.0
2021-12-14 12:00:00,321807.0,41610.0,53574.0
2021-12-14 13:00:00,319557.0,45689.0,49724.0
2021-12-14 14:00:00,322065.0,42031.0,43402.0
2021-12-14 15:00:00,328222.0,14948.0,43673.0
2021-12-14 16:00:00,344338.0,2821.0,45370.0
2021-12-14 17:00:00,372406.0,-302.0,51725.0
2021-12-14 18:00:00,372442.0,-295.0,51990.0
2021-12-14 19:00:00,367358.0,-426.0,42685.0
2021-12-14 20:00:00,359074.0,-580.0,39788.0
2021-12-14 21:00:00,343770.0,-554.0,41908.0
2021-12-14 22:00:00,320044.0,-425.0,37979.0
2021-12-14 23:00:00,298302.0,-375.0,31449.0
