date,Megawatts,4,5
2021-09-29 00:00:00,291818.0,-469.0,52685.0
2021-09-29 01:00:00,260218.0,-432.0,50118.0
2021-09-29 02:00:00,252688.0,-413.0,52183.0
2021-09-29 03:00:00,248769.0,-452.0,48892.0
2021-09-29 04:00:00,252341.0,-447.0,47395.0
2021-09-29 05:00:00,266381.0,-448.0,47246.0
2021-09-29 06:00:00,289138.0,130.0,42729.0
2021-09-29 07:00:00,297903.0,21154.0,34433.0
2021-09-29 08:00:00,294212.0,72229.0,30131.0
2021-09-29 09:00:00,288393.0,109310.0,17519.0
2021-09-29 10:00:00,278987.0,123815.0,10379.0
2021-09-29 11:00:00,275056.0,127834.0,9187.0
2021-09-29 12:00:00,277651.0,132162.0,9832.0
2021-09-29 13:00:00,284702.0,138734.0,9262.0
2021-09-29 14:00:00,295628.0,138724.0,10433.0
2021-09-29 15:00:00,310508.0,132323.0,10070.0
2021-09-29 16:00:00,325442.0,111819.0,11093.0
2021-09-29 17:00:00,338187.0,53162.0,14951.0
2021-09-29 18:00:00,346917.0,4250.0,20440.0
2021-09-29 19:00:00,352190.0,-646.0,21971.0
2021-09-29 20:00:00,341117.0,-653.0,19827.0
2021-09-29 21:00:00,326505.0,-618.0,17409.0
2021-09-29 22:00:00,303426.0,-603.0,18924.0
2021-09-29 23:00:00,282591.0,-549.0,16337.0
