date,Megawatts,4,5
2021-10-12 00:00:00,275638.0,-520.0,51028.0
2021-10-12 01:00:00,245041.0,-480.0,47361.0
2021-10-12 02:00:00,239508.0,-483.0,47587.0
2021-10-12 03:00:00,237845.0,-492.0,48120.0
2021-10-12 04:00:00,243291.0,-507.0,47147.0
2021-10-12 05:00:00,256452.0,-504.0,49156.0
2021-10-12 06:00:00,280835.0,-383.0,43641.0
2021-10-12 07:00:00,294621.0,21646.0,44940.0
2021-10-12 08:00:00,286353.0,89820.0,48684.0
2021-10-12 09:00:00,273442.0,119038.0,49919.0
2021-10-12 10:00:00,258300.0,105575.0,48980.0
2021-10-12 11:00:00,249688.0,107657.0,36823.0
2021-10-12 12:00:00,244256.0,108311.0,30518.0
2021-10-12 13:00:00,243415.0,105439.0,32059.0
2021-10-12 14:00:00,249566.0,110927.0,33010.0
2021-10-12 15:00:00,263141.0,107676.0,31101.0
2021-10-12 16:00:00,280190.0,88557.0,30325.0
2021-10-12 17:00:00,302708.0,38109.0,31433.0
2021-10-12 18:00:00,321472.0,1141.0,33122.0
2021-10-12 19:00:00,325436.0,-510.0,32080.0
2021-10-12 20:00:00,316264.0,-424.0,26456.0
2021-10-12 21:00:00,304767.0,-570.0,26245.0
2021-10-12 22:00:00,285431.0,-778.0,27401.0
2021-10-12 23:00:00,267604.0,-717.0,20882.0
