date,Megawatts,4,5
2021-08-09 00:00:00,331012.0,-282.0,40289.0
2021-08-09 01:00:00,288855.0,-252.0,33986.0
2021-08-09 02:00:00,278053.0,-254.0,29759.0
2021-08-09 03:00:00,272142.0,-264.0,28460.0
2021-08-09 04:00:00,274797.0,-274.0,29450.0
2021-08-09 05:00:00,286837.0,-284.0,28881.0
2021-08-09 06:00:00,302487.0,6942.0,23734.0
2021-08-09 07:00:00,316340.0,58807.0,15808.0
2021-08-09 08:00:00,323273.0,112751.0,11051.0
2021-08-09 09:00:00,326721.0,131888.0,7968.0
2021-08-09 10:00:00,334727.0,141427.0,6320.0
2021-08-09 11:00:00,347922.0,143275.0,6566.0
2021-08-09 12:00:00,368587.0,144197.0,7837.0
2021-08-09 13:00:00,393727.0,141879.0,9120.0
2021-08-09 14:00:00,421109.0,141900.0,9120.0
2021-08-09 15:00:00,442994.0,137390.0,9120.0
2021-08-09 16:00:00,458224.0,126682.0,9120.0
2021-08-09 17:00:00,470815.0,105562.0,9120.0
2021-08-09 18:00:00,471829.0,53075.0,9120.0
2021-08-09 19:00:00,454991.0,6222.0,9120.0
2021-08-09 20:00:00,440013.0,-526.0,9120.0
2021-08-09 21:00:00,417240.0,-500.0,9120.0
2021-08-09 22:00:00,382282.0,-461.0,9120.0
2021-08-09 23:00:00,349059.0,-468.0,9120.0
