date,Megawatts,4,5
2021-08-20 00:00:00,329920.0,-455.0,39635.0
2021-08-20 01:00:00,289873.0,-420.0,31639.0
2021-08-20 02:00:00,280256.0,-420.0,25126.0
2021-08-20 03:00:00,275745.0,-424.0,20382.0
2021-08-20 04:00:00,278417.0,-433.0,16284.0
2021-08-20 05:00:00,290901.0,-464.0,15157.0
2021-08-20 06:00:00,310203.0,4382.0,12153.0
2021-08-20 07:00:00,321784.0,41710.0,9752.0
2021-08-20 08:00:00,328602.0,90483.0,8566.0
2021-08-20 09:00:00,328980.0,118094.0,6856.0
2021-08-20 10:00:00,325721.0,132212.0,7966.0
2021-08-20 11:00:00,325179.0,140131.0,10227.0
2021-08-20 12:00:00,330421.0,142866.0,10389.0
2021-08-20 13:00:00,343249.0,143046.0,11245.0
2021-08-20 14:00:00,359573.0,139913.0,12523.0
2021-08-20 15:00:00,376654.0,132703.0,14600.0
2021-08-20 16:00:00,389165.0,117884.0,18034.0
2021-08-20 17:00:00,394974.0,88953.0,23791.0
2021-08-20 18:00:00,392759.0,33314.0,24252.0
2021-08-20 19:00:00,387393.0,1904.0,24252.0
2021-08-20 20:00:00,382437.0,-365.0,24252.0
2021-08-20 21:00:00,367065.0,-527.0,24252.0
2021-08-20 22:00:00,344511.0,-514.0,24252.0
2021-08-20 23:00:00,294550.0,-473.0,22231.0
