date,Megawatts,4,5
2021-10-29 00:00:00,284733.0,-709.0,5823.0
2021-10-29 01:00:00,252602.0,-659.0,6093.0
2021-10-29 02:00:00,244265.0,-666.0,5846.0
2021-10-29 03:00:00,241163.0,-670.0,4773.0
2021-10-29 04:00:00,244649.0,-646.0,4080.0
2021-10-29 05:00:00,255549.0,-563.0,4498.0
2021-10-29 06:00:00,278729.0,-448.0,3833.0
2021-10-29 07:00:00,293235.0,12899.0,3454.0
2021-10-29 08:00:00,290029.0,75800.0,2931.0
2021-10-29 09:00:00,283086.0,122944.0,3072.0
2021-10-29 10:00:00,277959.0,134782.0,2053.0
2021-10-29 11:00:00,276020.0,135574.0,1746.0
2021-10-29 12:00:00,276848.0,133664.0,2124.0
2021-10-29 13:00:00,284305.0,135218.0,2517.0
2021-10-29 14:00:00,296978.0,134348.0,2488.0
2021-10-29 15:00:00,311302.0,126488.0,2056.0
2021-10-29 16:00:00,325488.0,85335.0,2557.0
2021-10-29 17:00:00,334887.0,18363.0,4479.0
2021-10-29 18:00:00,339323.0,-365.0,6224.0
2021-10-29 19:00:00,332202.0,-764.0,7698.0
2021-10-29 20:00:00,320388.0,-751.0,10313.0
2021-10-29 21:00:00,309115.0,-757.0,15630.0
2021-10-29 22:00:00,290813.0,-732.0,18754.0
2021-10-29 23:00:00,272378.0,-438.0,16692.0
