date,Megawatts,4,5
2021-11-12 00:00:00,278139.0,-507.0,11992.0
2021-11-12 01:00:00,247139.0,-468.0,9005.0
2021-11-12 02:00:00,241425.0,-473.0,11138.0
2021-11-12 03:00:00,239269.0,-490.0,11536.0
2021-11-12 04:00:00,244682.0,-492.0,11363.0
2021-11-12 05:00:00,259645.0,-501.0,10641.0
2021-11-12 06:00:00,278807.0,5820.0,9748.0
2021-11-12 07:00:00,287077.0,57185.0,7333.0
2021-11-12 08:00:00,286831.0,111047.0,6112.0
2021-11-12 09:00:00,285132.0,128394.0,5955.0
2021-11-12 10:00:00,286274.0,130534.0,6120.0
2021-11-12 11:00:00,288965.0,129750.0,5771.0
2021-11-12 12:00:00,296593.0,130528.0,5161.0
2021-11-12 13:00:00,310457.0,131175.0,5015.0
2021-11-12 14:00:00,326753.0,123165.0,5081.0
2021-11-12 15:00:00,345155.0,73768.0,5448.0
2021-11-12 16:00:00,355238.0,10276.0,5507.0
2021-11-12 17:00:00,359928.0,-299.0,6406.0
2021-11-12 18:00:00,347435.0,-314.0,5632.0
2021-11-12 19:00:00,333405.0,-301.0,4513.0
2021-11-12 20:00:00,319872.0,-293.0,4480.0
2021-11-12 21:00:00,307019.0,-288.0,5732.0
2021-11-12 22:00:00,288944.0,-280.0,7244.0
2021-11-12 23:00:00,270876.0,-286.0,6033.0
