date,Megawatts,4,5
2021-08-06 00:00:00,359554.0,-283.0,49959.0
2021-08-06 01:00:00,311453.0,-264.0,43805.0
2021-08-06 02:00:00,299465.0,-279.0,45135.0
2021-08-06 03:00:00,291753.0,-288.0,42538.0
2021-08-06 04:00:00,292405.0,-288.0,36289.0
2021-08-06 05:00:00,302001.0,-313.0,33984.0
2021-08-06 06:00:00,313879.0,10459.0,34340.0
2021-08-06 07:00:00,322193.0,69705.0,31806.0
2021-08-06 08:00:00,329497.0,119212.0,27292.0
2021-08-06 09:00:00,336242.0,138835.0,23082.0
2021-08-06 10:00:00,342080.0,146252.0,20158.0
2021-08-06 11:00:00,350448.0,149160.0,16340.0
2021-08-06 12:00:00,363979.0,151181.0,13353.0
2021-08-06 13:00:00,383846.0,151104.0,14741.0
2021-08-06 14:00:00,404717.0,149230.0,18565.0
2021-08-06 15:00:00,423779.0,144282.0,26153.0
2021-08-06 16:00:00,439580.0,135047.0,31560.0
2021-08-06 17:00:00,449650.0,113119.0,31560.0
2021-08-06 18:00:00,446822.0,56936.0,31560.0
2021-08-06 19:00:00,434260.0,6912.0,31560.0
2021-08-06 20:00:00,422131.0,3.0,31560.0
2021-08-06 21:00:00,403310.0,-293.0,31560.0
2021-08-06 22:00:00,375283.0,-267.0,31560.0
2021-08-06 23:00:00,345177.0,-267.0,31560.0
