date,Megawatts
2021-07-01 00:00:00,352335.0
2021-07-01 01:00:00,306320.0
2021-07-01 02:00:00,295293.0
2021-07-01 03:00:00,288624.0
2021-07-01 04:00:00,288849.0
2021-07-01 05:00:00,296507.0
2021-07-01 06:00:00,307199.0
2021-07-01 07:00:00,317922.0
2021-07-01 08:00:00,323173.0
2021-07-01 09:00:00,325984.0
2021-07-01 10:00:00,332999.0
2021-07-01 11:00:00,346564.0
2021-07-01 12:00:00,364540.0
2021-07-01 13:00:00,384963.0
2021-07-01 14:00:00,407450.0
2021-07-01 15:00:00,428837.0
2021-07-01 16:00:00,445693.0
2021-07-01 17:00:00,457611.0
2021-07-01 18:00:00,459703.0
2021-07-01 19:00:00,447645.0
2021-07-01 20:00:00,432679.0
2021-07-01 21:00:00,417421.0
2021-07-01 22:00:00,384899.0
2021-07-01 23:00:00,325409.0
