date,Megawatts,4,5
2021-09-13 00:00:00,323795.0,-548.0,39091.0
2021-09-13 01:00:00,282096.0,-514.0,37057.0
2021-09-13 02:00:00,270202.0,-515.0,38867.0
2021-09-13 03:00:00,264534.0,-516.0,40857.0
2021-09-13 04:00:00,267498.0,-525.0,38439.0
2021-09-13 05:00:00,280749.0,-531.0,36231.0
2021-09-13 06:00:00,302847.0,1228.0,30386.0
2021-09-13 07:00:00,314484.0,43061.0,24663.0
2021-09-13 08:00:00,318798.0,108651.0,19471.0
2021-09-13 09:00:00,320698.0,134622.0,14517.0
2021-09-13 10:00:00,328544.0,143622.0,10272.0
2021-09-13 11:00:00,343357.0,145784.0,9737.0
2021-09-13 12:00:00,364890.0,145846.0,11855.0
2021-09-13 13:00:00,391458.0,145265.0,15701.0
2021-09-13 14:00:00,418758.0,143617.0,18648.0
2021-09-13 15:00:00,445798.0,138341.0,22300.0
2021-09-13 16:00:00,464545.0,124569.0,25571.0
2021-09-13 17:00:00,473300.0,80967.0,28365.0
2021-09-13 18:00:00,462923.0,16206.0,32687.0
2021-09-13 19:00:00,446490.0,248.0,32484.0
2021-09-13 20:00:00,422173.0,-367.0,32487.0
2021-09-13 21:00:00,392041.0,-535.0,33298.0
2021-09-13 22:00:00,356518.0,-523.0,36033.0
2021-09-13 23:00:00,325715.0,-473.0,30219.0
