date,Megawatts,4,5
2021-08-19 00:00:00,333145.0,-468.0,53812.0
2021-08-19 01:00:00,292583.0,-432.0,46629.0
2021-08-19 02:00:00,283142.0,-432.0,41689.0
2021-08-19 03:00:00,277931.0,-440.0,40114.0
2021-08-19 04:00:00,280651.0,-433.0,36939.0
2021-08-19 05:00:00,293000.0,-460.0,33124.0
2021-08-19 06:00:00,311385.0,4417.0,31139.0
2021-08-19 07:00:00,323283.0,41635.0,28325.0
2021-08-19 08:00:00,330224.0,87686.0,24691.0
2021-08-19 09:00:00,332424.0,114200.0,21761.0
2021-08-19 10:00:00,333173.0,128735.0,20637.0
2021-08-19 11:00:00,335319.0,138186.0,19475.0
2021-08-19 12:00:00,340925.0,140479.0,21114.0
2021-08-19 13:00:00,352854.0,139083.0,21528.0
2021-08-19 14:00:00,368451.0,136211.0,21528.0
2021-08-19 15:00:00,386207.0,129243.0,21528.0
2021-08-19 16:00:00,398611.0,113690.0,21528.0
2021-08-19 17:00:00,405971.0,80151.0,21528.0
2021-08-19 18:00:00,403234.0,27731.0,21528.0
2021-08-19 19:00:00,396273.0,1881.0,21528.0
2021-08-19 20:00:00,391276.0,-463.0,21528.0
2021-08-19 21:00:00,375950.0,-426.0,21528.0
2021-08-19 22:00:00,349055.0,-420.0,21528.0
2021-08-19 23:00:00,322479.0,-385.0,19734.0
