date,Megawatts
2018-06-04 00:00:00,304662.0
2018-06-04 01:00:00,266379.0
2018-06-04 02:00:00,257097.0
2018-06-04 03:00:00,253424.0
2018-06-04 04:00:00,258073.0
2018-06-04 05:00:00,269592.0
2018-06-04 06:00:00,286098.0
2018-06-04 07:00:00,304211.0
2018-06-04 08:00:00,314170.0
2018-06-04 09:00:00,322359.0
2018-06-04 10:00:00,333412.0
2018-06-04 11:00:00,341738.0
2018-06-04 12:00:00,349528.0
2018-06-04 13:00:00,359994.0
2018-06-04 14:00:00,369729.0
2018-06-04 15:00:00,378778.0
2018-06-04 16:00:00,387767.0
2018-06-04 17:00:00,394142.0
2018-06-04 18:00:00,394897.0
2018-06-04 19:00:00,389304.0
2018-06-04 20:00:00,385372.0
2018-06-04 21:00:00,368324.0
2018-06-04 22:00:00,337039.0
2018-06-04 23:00:00,281507.0
