date,Megawatts
2021-04-10 00:00:00,283305.0
2021-04-10 01:00:00,251834.0
2021-04-10 02:00:00,244605.0
2021-04-10 03:00:00,241160.0
2021-04-10 04:00:00,241626.0
2021-04-10 05:00:00,246627.0
2021-04-10 06:00:00,253831.0
2021-04-10 07:00:00,254000.0
2021-04-10 08:00:00,248711.0
2021-04-10 09:00:00,236877.0
2021-04-10 10:00:00,223098.0
2021-04-10 11:00:00,214792.0
2021-04-10 12:00:00,210497.0
2021-04-10 13:00:00,210212.0
2021-04-10 14:00:00,215050.0
2021-04-10 15:00:00,227413.0
2021-04-10 16:00:00,242665.0
2021-04-10 17:00:00,262570.0
2021-04-10 18:00:00,283526.0
2021-04-10 19:00:00,298957.0
2021-04-10 20:00:00,301812.0
2021-04-10 21:00:00,291920.0
2021-04-10 22:00:00,276338.0
2021-04-10 23:00:00,239428.0
