date,Megawatts
2020-04-26 00:00:00,278313.0
2020-04-26 01:00:00,241418.0
2020-04-26 02:00:00,232660.0
2020-04-26 03:00:00,226052.0
2020-04-26 04:00:00,222359.0
2020-04-26 05:00:00,221678.0
2020-04-26 06:00:00,218242.0
2020-04-26 07:00:00,213914.0
2020-04-26 08:00:00,212876.0
2020-04-26 09:00:00,211475.0
2020-04-26 10:00:00,211737.0
2020-04-26 11:00:00,217769.0
2020-04-26 12:00:00,228728.0
2020-04-26 13:00:00,241409.0
2020-04-26 14:00:00,257168.0
2020-04-26 15:00:00,274947.0
2020-04-26 16:00:00,293020.0
2020-04-26 17:00:00,311959.0
2020-04-26 18:00:00,320159.0
2020-04-26 19:00:00,322037.0
2020-04-26 20:00:00,321833.0
2020-04-26 21:00:00,303496.0
2020-04-26 22:00:00,281783.0
2020-04-26 23:00:00,259577.0
