date,Megawatts
2020-04-25 00:00:00,289749.0
2020-04-25 01:00:00,250944.0
2020-04-25 02:00:00,239938.0
2020-04-25 03:00:00,232149.0
2020-04-25 04:00:00,229480.0
2020-04-25 05:00:00,231598.0
2020-04-25 06:00:00,230683.0
2020-04-25 07:00:00,229140.0
2020-04-25 08:00:00,230566.0
2020-04-25 09:00:00,232711.0
2020-04-25 10:00:00,236303.0
2020-04-25 11:00:00,243156.0
2020-04-25 12:00:00,255431.0
2020-04-25 13:00:00,270809.0
2020-04-25 14:00:00,288790.0
2020-04-25 15:00:00,307808.0
2020-04-25 16:00:00,326891.0
2020-04-25 17:00:00,345358.0
2020-04-25 18:00:00,352362.0
2020-04-25 19:00:00,349683.0
2020-04-25 20:00:00,342815.0
2020-04-25 21:00:00,324172.0
2020-04-25 22:00:00,299449.0
2020-04-25 23:00:00,275278.0
