date,Megawatts
2021-04-06 00:00:00,277894.0
2021-04-06 01:00:00,246952.0
2021-04-06 02:00:00,241718.0
2021-04-06 03:00:00,239877.0
2021-04-06 04:00:00,243453.0
2021-04-06 05:00:00,256875.0
2021-04-06 06:00:00,277362.0
2021-04-06 07:00:00,288887.0
2021-04-06 08:00:00,288979.0
2021-04-06 09:00:00,275096.0
2021-04-06 10:00:00,260046.0
2021-04-06 11:00:00,249644.0
2021-04-06 12:00:00,243598.0
2021-04-06 13:00:00,241691.0
2021-04-06 14:00:00,246023.0
2021-04-06 15:00:00,252891.0
2021-04-06 16:00:00,266823.0
2021-04-06 17:00:00,284698.0
2021-04-06 18:00:00,302390.0
2021-04-06 19:00:00,316880.0
2021-04-06 20:00:00,318549.0
2021-04-06 21:00:00,307567.0
2021-04-06 22:00:00,287981.0
2021-04-06 23:00:00,246922.0
