date,Megawatts
2020-11-25 00:00:00,281854.0
2020-11-25 01:00:00,253037.0
2020-11-25 02:00:00,247971.0
2020-11-25 03:00:00,246540.0
2020-11-25 04:00:00,252854.0
2020-11-25 05:00:00,267810.0
2020-11-25 06:00:00,287199.0
2020-11-25 07:00:00,295219.0
2020-11-25 08:00:00,291095.0
2020-11-25 09:00:00,279713.0
2020-11-25 10:00:00,270764.0
2020-11-25 11:00:00,263510.0
2020-11-25 12:00:00,260553.0
2020-11-25 13:00:00,264397.0
2020-11-25 14:00:00,273490.0
2020-11-25 15:00:00,288985.0
2020-11-25 16:00:00,310500.0
2020-11-25 17:00:00,334405.0
2020-11-25 18:00:00,332795.0
2020-11-25 19:00:00,325984.0
2020-11-25 20:00:00,317403.0
2020-11-25 21:00:00,306638.0
2020-11-25 22:00:00,288436.0
2020-11-25 23:00:00,249385.0
