date,Megawatts
2018-04-30 00:00:00,261524.0
2018-04-30 01:00:00,232821.0
2018-04-30 02:00:00,228448.0
2018-04-30 03:00:00,228562.0
2018-04-30 04:00:00,236003.0
2018-04-30 05:00:00,254103.0
2018-04-30 06:00:00,275450.0
2018-04-30 07:00:00,293339.0
2018-04-30 08:00:00,297536.0
2018-04-30 09:00:00,296962.0
2018-04-30 10:00:00,293116.0
2018-04-30 11:00:00,289255.0
2018-04-30 12:00:00,283952.0
2018-04-30 13:00:00,283199.0
2018-04-30 14:00:00,282813.0
2018-04-30 15:00:00,286057.0
2018-04-30 16:00:00,288272.0
2018-04-30 17:00:00,294819.0
2018-04-30 18:00:00,305580.0
2018-04-30 19:00:00,322152.0
2018-04-30 20:00:00,332619.0
2018-04-30 21:00:00,317796.0
2018-04-30 22:00:00,294325.0
2018-04-30 23:00:00,249403.0
