date,Megawatts
2018-08-15 00:00:00,359065.0
2018-08-15 01:00:00,314109.0
2018-08-15 02:00:00,301089.0
2018-08-15 03:00:00,296268.0
2018-08-15 04:00:00,299332.0
2018-08-15 05:00:00,315685.0
2018-08-15 06:00:00,335842.0
2018-08-15 07:00:00,350537.0
2018-08-15 08:00:00,360886.0
2018-08-15 09:00:00,369833.0
2018-08-15 10:00:00,376280.0
2018-08-15 11:00:00,386848.0
2018-08-15 12:00:00,404423.0
2018-08-15 13:00:00,425315.0
2018-08-15 14:00:00,447143.0
2018-08-15 15:00:00,462899.0
2018-08-15 16:00:00,473528.0
2018-08-15 17:00:00,474974.0
2018-08-15 18:00:00,467211.0
2018-08-15 19:00:00,453035.0
2018-08-15 20:00:00,445762.0
2018-08-15 21:00:00,423046.0
2018-08-15 22:00:00,386656.0
2018-08-15 23:00:00,326523.0
