date,Megawatts
2020-01-20 00:00:00,263464.0
2020-01-20 01:00:00,234529.0
2020-01-20 02:00:00,229893.0
2020-01-20 03:00:00,229608.0
2020-01-20 04:00:00,236796.0
2020-01-20 05:00:00,252441.0
2020-01-20 06:00:00,275652.0
2020-01-20 07:00:00,291732.0
2020-01-20 08:00:00,303214.0
2020-01-20 09:00:00,307925.0
2020-01-20 10:00:00,308981.0
2020-01-20 11:00:00,306134.0
2020-01-20 12:00:00,302496.0
2020-01-20 13:00:00,297704.0
2020-01-20 14:00:00,300681.0
2020-01-20 15:00:00,304450.0
2020-01-20 16:00:00,313942.0
2020-01-20 17:00:00,337138.0
2020-01-20 18:00:00,341133.0
2020-01-20 19:00:00,334504.0
2020-01-20 20:00:00,323826.0
2020-01-20 21:00:00,307296.0
2020-01-20 22:00:00,285710.0
2020-01-20 23:00:00,265054.0
