date,Megawatts
2018-07-26 00:00:00,406261.0
2018-07-26 01:00:00,349825.0
2018-07-26 02:00:00,334153.0
2018-07-26 03:00:00,323309.0
2018-07-26 04:00:00,323220.0
2018-07-26 05:00:00,335118.0
2018-07-26 06:00:00,351054.0
2018-07-26 07:00:00,367144.0
2018-07-26 08:00:00,384630.0
2018-07-26 09:00:00,401062.0
2018-07-26 10:00:00,423174.0
2018-07-26 11:00:00,443164.0
2018-07-26 12:00:00,461880.0
2018-07-26 13:00:00,481547.0
2018-07-26 14:00:00,498640.0
2018-07-26 15:00:00,510492.0
2018-07-26 16:00:00,519345.0
2018-07-26 17:00:00,523007.0
2018-07-26 18:00:00,515021.0
2018-07-26 19:00:00,497837.0
2018-07-26 20:00:00,483045.0
2018-07-26 21:00:00,460512.0
2018-07-26 22:00:00,420663.0
2018-07-26 23:00:00,351989.0
