date,Megawatts
2019-06-11 00:00:00,359397.0
2019-06-11 01:00:00,308544.0
2019-06-11 02:00:00,292196.0
2019-06-11 03:00:00,284130.0
2019-06-11 04:00:00,284490.0
2019-06-11 05:00:00,295717.0
2019-06-11 06:00:00,310860.0
2019-06-11 07:00:00,329050.0
2019-06-11 08:00:00,345143.0
2019-06-11 09:00:00,360542.0
2019-06-11 10:00:00,382258.0
2019-06-11 11:00:00,409548.0
2019-06-11 12:00:00,432337.0
2019-06-11 13:00:00,459406.0
2019-06-11 14:00:00,482371.0
2019-06-11 15:00:00,496987.0
2019-06-11 16:00:00,506447.0
2019-06-11 17:00:00,510915.0
2019-06-11 18:00:00,502637.0
2019-06-11 19:00:00,487158.0
2019-06-11 20:00:00,472942.0
2019-06-11 21:00:00,448548.0
2019-06-11 22:00:00,407581.0
2019-06-11 23:00:00,338965.0
