date,Megawatts
2021-12-31 00:00:00,287923.0
2021-12-31 01:00:00,254448.0
2021-12-31 02:00:00,247315.0
2021-12-31 03:00:00,244269.0
2021-12-31 04:00:00,247758.0
2021-12-31 05:00:00,256014.0
2021-12-31 06:00:00,268964.0
2021-12-31 07:00:00,275593.0
2021-12-31 08:00:00,274387.0
2021-12-31 09:00:00,267299.0
2021-12-31 10:00:00,257605.0
2021-12-31 11:00:00,251095.0
2021-12-31 12:00:00,249601.0
2021-12-31 13:00:00,250812.0
2021-12-31 14:00:00,256445.0
2021-12-31 15:00:00,269879.0
2021-12-31 16:00:00,293923.0
2021-12-31 17:00:00,324117.0
2021-12-31 18:00:00,324779.0
2021-12-31 19:00:00,316656.0
2021-12-31 20:00:00,308206.0
2021-12-31 21:00:00,299313.0
2021-12-31 22:00:00,287721.0
2021-12-31 23:00:00,275956.0
