date,Megawatts
2018-05-13 00:00:00,279507.0
2018-05-13 01:00:00,245944.0
2018-05-13 02:00:00,237865.0
2018-05-13 03:00:00,233172.0
2018-05-13 04:00:00,232972.0
2018-05-13 05:00:00,235280.0
2018-05-13 06:00:00,235280.0
2018-05-13 07:00:00,239105.0
2018-05-13 08:00:00,242461.0
2018-05-13 09:00:00,243749.0
2018-05-13 10:00:00,241122.0
2018-05-13 11:00:00,235310.0
2018-05-13 12:00:00,229773.0
2018-05-13 13:00:00,228075.0
2018-05-13 14:00:00,230117.0
2018-05-13 15:00:00,236841.0
2018-05-13 16:00:00,249086.0
2018-05-13 17:00:00,264579.0
2018-05-13 18:00:00,279230.0
2018-05-13 19:00:00,293993.0
2018-05-13 20:00:00,309492.0
2018-05-13 21:00:00,302683.0
2018-05-13 22:00:00,283777.0
2018-05-13 23:00:00,240857.0
