date,Megawatts
2019-07-21 00:00:00,320122.0
2019-07-21 01:00:00,278542.0
2019-07-21 02:00:00,266213.0
2019-07-21 03:00:00,258679.0
2019-07-21 04:00:00,256634.0
2019-07-21 05:00:00,257591.0
2019-07-21 06:00:00,254635.0
2019-07-21 07:00:00,258673.0
2019-07-21 08:00:00,263484.0
2019-07-21 09:00:00,268958.0
2019-07-21 10:00:00,277834.0
2019-07-21 11:00:00,288486.0
2019-07-21 12:00:00,305967.0
2019-07-21 13:00:00,325938.0
2019-07-21 14:00:00,349384.0
2019-07-21 15:00:00,372157.0
2019-07-21 16:00:00,393756.0
2019-07-21 17:00:00,412103.0
2019-07-21 18:00:00,420214.0
2019-07-21 19:00:00,414407.0
2019-07-21 20:00:00,406731.0
2019-07-21 21:00:00,392677.0
2019-07-21 22:00:00,357863.0
2019-07-21 23:00:00,301416.0
