date,Megawatts
2019-08-16 00:00:00,367804.0
2019-08-16 01:00:00,316740.0
2019-08-16 02:00:00,301792.0
2019-08-16 03:00:00,292969.0
2019-08-16 04:00:00,292662.0
2019-08-16 05:00:00,303992.0
2019-08-16 06:00:00,323461.0
2019-08-16 07:00:00,339385.0
2019-08-16 08:00:00,348482.0
2019-08-16 09:00:00,358176.0
2019-08-16 10:00:00,372743.0
2019-08-16 11:00:00,391324.0
2019-08-16 12:00:00,410222.0
2019-08-16 13:00:00,433774.0
2019-08-16 14:00:00,455006.0
2019-08-16 15:00:00,474767.0
2019-08-16 16:00:00,486921.0
2019-08-16 17:00:00,490064.0
2019-08-16 18:00:00,480209.0
2019-08-16 19:00:00,460639.0
2019-08-16 20:00:00,443670.0
2019-08-16 21:00:00,416095.0
2019-08-16 22:00:00,380914.0
2019-08-16 23:00:00,319974.0
