date,Megawatts
2020-04-06 00:00:00,245637.0
2020-04-06 01:00:00,217977.0
2020-04-06 02:00:00,215310.0
2020-04-06 03:00:00,215425.0
2020-04-06 04:00:00,219287.0
2020-04-06 05:00:00,232104.0
2020-04-06 06:00:00,251263.0
2020-04-06 07:00:00,263056.0
2020-04-06 08:00:00,271296.0
2020-04-06 09:00:00,270826.0
2020-04-06 10:00:00,265597.0
2020-04-06 11:00:00,265473.0
2020-04-06 12:00:00,266566.0
2020-04-06 13:00:00,263999.0
2020-04-06 14:00:00,259193.0
2020-04-06 15:00:00,258989.0
2020-04-06 16:00:00,264449.0
2020-04-06 17:00:00,273786.0
2020-04-06 18:00:00,288102.0
2020-04-06 19:00:00,301561.0
2020-04-06 20:00:00,300735.0
2020-04-06 21:00:00,288874.0
2020-04-06 22:00:00,271488.0
2020-04-06 23:00:00,252782.0
