date,Megawatts
2018-05-11 00:00:00,294371.0
2018-05-11 01:00:00,257990.0
2018-05-11 02:00:00,250748.0
2018-05-11 03:00:00,247568.0
2018-05-11 04:00:00,251838.0
2018-05-11 05:00:00,266524.0
2018-05-11 06:00:00,285583.0
2018-05-11 07:00:00,300053.0
2018-05-11 08:00:00,301049.0
2018-05-11 09:00:00,303179.0
2018-05-11 10:00:00,302851.0
2018-05-11 11:00:00,299467.0
2018-05-11 12:00:00,295949.0
2018-05-11 13:00:00,297707.0
2018-05-11 14:00:00,298068.0
2018-05-11 15:00:00,300952.0
2018-05-11 16:00:00,306431.0
2018-05-11 17:00:00,312836.0
2018-05-11 18:00:00,319083.0
2018-05-11 19:00:00,327956.0
2018-05-11 20:00:00,336253.0
2018-05-11 21:00:00,326972.0
2018-05-11 22:00:00,307596.0
2018-05-11 23:00:00,262889.0
