date,Megawatts
2019-06-19 00:00:00,321014.0
2019-06-19 01:00:00,280947.0
2019-06-19 02:00:00,270984.0
2019-06-19 03:00:00,265462.0
2019-06-19 04:00:00,268482.0
2019-06-19 05:00:00,280177.0
2019-06-19 06:00:00,296724.0
2019-06-19 07:00:00,311663.0
2019-06-19 08:00:00,320547.0
2019-06-19 09:00:00,323667.0
2019-06-19 10:00:00,324242.0
2019-06-19 11:00:00,331243.0
2019-06-19 12:00:00,338594.0
2019-06-19 13:00:00,352021.0
2019-06-19 14:00:00,364152.0
2019-06-19 15:00:00,377766.0
2019-06-19 16:00:00,390197.0
2019-06-19 17:00:00,399080.0
2019-06-19 18:00:00,402910.0
2019-06-19 19:00:00,397860.0
2019-06-19 20:00:00,392238.0
2019-06-19 21:00:00,378768.0
2019-06-19 22:00:00,348065.0
2019-06-19 23:00:00,292758.0
