date,Megawatts
2020-07-20 00:00:00,323490.0
2020-07-20 01:00:00,282211.0
2020-07-20 02:00:00,271366.0
2020-07-20 03:00:00,265633.0
2020-07-20 04:00:00,266991.0
2020-07-20 05:00:00,277566.0
2020-07-20 06:00:00,288478.0
2020-07-20 07:00:00,300828.0
2020-07-20 08:00:00,310979.0
2020-07-20 09:00:00,314730.0
2020-07-20 10:00:00,319648.0
2020-07-20 11:00:00,328649.0
2020-07-20 12:00:00,341121.0
2020-07-20 13:00:00,358041.0
2020-07-20 14:00:00,376250.0
2020-07-20 15:00:00,395498.0
2020-07-20 16:00:00,411663.0
2020-07-20 17:00:00,426681.0
2020-07-20 18:00:00,432839.0
2020-07-20 19:00:00,422455.0
2020-07-20 20:00:00,410354.0
2020-07-20 21:00:00,392655.0
2020-07-20 22:00:00,362032.0
2020-07-20 23:00:00,305269.0
